,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,3883,667,53666,7104,1739,335,6202,1485,40102,5316,1038,414,118,155
1,1035,797,64822,8048,2991,206,3179,1330,51218,6506,2636,218,134,155
2,0,79,36577,5852,2031,468,2067,1064,27092,4471,1197,342,84,155
3,0,0,45731,5858,2835,0,1665,924,35380,4444,2310,260,99,155
4,0,1040,52309,6754,1502,0,4908,1494,39187,5015,1214,446,97,155
5,986,438,37784,5437,2106,0,3896,1103,30310,4121,1701,351,77,155
6,1125,2143,60383,8854,2538,0,4494,2021,44557,6064,1972,411,127,155
7,553,773,32275,4317,1851,3,4719,1766,28227,3647,1396,373,67,155
8,1221,0,41918,5680,1616,222,3645,488,30780,4342,1244,212,75,155
9,2791,1698,45756,6353,2534,0,5976,1886,35102,4633,1957,270,116,155
10,0,121,8464,1559,911,342,2204,1138,7006,1084,853,370,53,155
11,2281,414,27953,3317,1076,410,6105,2048,24331,2724,858,402,66,155
12,1328,199,25508,3360,1096,0,4908,1210,21436,2635,656,140,66,155
13,1827,0,43932,6658,2149,262,4959,687,37727,5163,1852,307,71,155
14,0,251,38716,6239,3234,368,3032,1844,30670,4765,2742,417,87,155
15,0,790,55913,7478,4994,403,4013,1549,40390,5337,3971,495,171,155
16,0,482,40195,5418,1943,58,2213,1559,32401,4389,1873,359,91,155
17,0,466,39969,5649,3034,306,1375,1643,31895,4420,2594,539,89,155
18,205,503,11736,1632,687,30,2439,915,9297,1355,355,195,55,155
19,0,1359,38563,6099,2652,215,2537,1631,31646,4648,2209,641,75,155
20,0,1616,57508,7243,1207,271,4020,2635,38837,5314,1303,447,185,155
21,1252,1111,53288,6921,3064,57,5075,1526,41669,5113,2145,435,101,155
22,0,2051,65585,7991,2628,253,3931,2912,49950,5648,1670,265,103,155
23,0,48,6687,860,667,425,1924,688,5790,876,492,306,45,155
24,0,291,35493,5054,2096,489,2718,882,27870,4036,1899,362,83,155
25,750,547,44899,6853,2734,40,5185,1553,34378,5057,1968,250,89,155
26,536,1085,22762,3390,1969,422,5683,1476,18596,2872,1142,588,74,155
27,0,0,38002,5018,2505,501,2933,1409,30913,3890,1898,347,87,155
28,0,0,5600,556,882,199,3649,0,4169,523,430,352,49,155
29,762,763,2742,660,370,0,3884,1277,1047,266,255,205,67,155
30,0,846,68028,9217,2159,490,5124,1228,55818,7410,1703,498,101,155
31,988,759,2111,478,192,0,2295,1450,2000,303,110,266,31,155
32,3698,2005,72995,8177,2695,646,7680,3261,59097,6676,1571,418,109,155
33,0,1434,49922,6770,2906,0,3480,1942,37870,5106,2080,126,98,155
34,1041,702,39651,5236,2815,0,5181,1823,32195,4215,2274,397,85,155
35,1842,1394,41180,5771,2397,250,5100,1912,32986,4197,1285,508,89,155
36,292,323,47594,5643,2546,312,4496,1673,36911,4156,2476,557,93,155
37,0,893,53329,5644,1960,478,3252,1526,40233,4553,1157,754,147,155
38,0,56,54945,7600,2123,0,5781,747,41246,5487,1348,304,94,155
39,1563,480,53799,7281,2489,0,4856,1295,38648,5322,1608,290,160,155
40,319,1245,35752,4999,2689,685,5127,1992,29356,4106,2044,588,68,155
41,2401,718,23618,2788,1084,229,4046,1515,20661,2205,1503,208,69,155
42,0,529,42048,5734,2295,631,4194,1007,35457,4451,1979,467,91,155
43,0,291,40876,5925,2623,0,3842,1538,32334,4757,1615,239,85,155
44,2205,651,33800,4340,2206,496,7568,1594,27351,3602,1306,378,77,155
45,711,290,42197,5529,3218,262,5282,799,31827,4416,2912,611,85,155
46,3674,444,33403,4960,2159,585,5340,1363,26171,3758,1504,577,104,156
47,0,336,44911,7231,2125,0,4305,1586,35851,5285,1531,355,91,156
48,0,213,27592,3605,1556,54,2414,1126,22678,2908,755,134,87,156
49,4039,135,37932,5928,2589,347,4587,879,28893,4579,1550,319,86,156
50,615,293,44821,6262,1810,7,3849,1279,34810,4662,994,616,97,156
51,1172,1189,27389,4654,3189,0,4987,1813,22228,3934,1898,31,69,156
52,143,151,34906,5285,3078,96,2128,1262,27840,4326,2436,240,77,156
53,1853,110,47523,6016,1516,0,4345,1784,36816,4388,1577,103,108,156
54,1264,1246,44703,6609,2778,530,5126,2255,36337,5111,2034,410,91,156
55,2710,1526,1687,369,119,0,5034,2891,1455,283,96,67,31,156
