,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,0,0,24165,3712,1640,128,6476,1903,24900,3592,1296,130,45,154
1,1388,747,43362,5777,1777,470,6510,1761,41980,5574,1525,527,66,155
2,549,395,32294,4920,2342,270,10908,2205,31281,4743,1763,560,49,155
3,0,1153,28253,4902,1059,0,3178,2030,26845,4602,898,115,64,155
4,0,673,112782,12758,3016,0,6853,1878,111472,12620,3067,121,70,155
5,0,301,25388,3526,1818,41,3796,2060,25066,3543,1350,102,50,155
6,4633,1597,41015,6168,1482,0,6853,1995,37587,5347,789,43,65,155
7,0,1103,44570,6390,1962,303,6812,2514,42884,6049,1789,161,68,155
8,536,478,27832,4330,1891,0,6637,2434,23807,4072,1447,339,66,155
9,530,1078,38884,5939,2588,0,9305,1984,34931,5203,2529,220,70,155
10,3994,1555,42037,5587,2258,97,14369,2341,37928,5147,2144,149,67,155
11,3800,363,42774,6710,1524,297,11205,1166,38848,5938,1115,509,66,155
12,988,492,37883,6365,1741,473,4360,1852,34374,5584,1337,281,65,155
13,1859,1201,25225,3866,1111,0,10882,1746,24724,3586,740,330,51,155
14,2096,1935,47167,7357,2228,242,8834,3543,44208,6561,2172,209,68,155
15,3330,748,30106,4183,1229,304,6607,1673,29776,3989,803,347,48,155
16,4086,763,39660,6583,2319,0,10017,1614,35853,5583,1429,296,68,155
17,0,172,842,332,393,193,1808,889,1236,343,267,114,17,155
18,0,861,36598,5356,2524,0,3950,2542,35721,5018,1961,0,50,155
19,0,351,7566,1320,398,91,5022,1210,8144,1104,246,221,38,155
20,1863,238,61029,9234,2467,112,7478,1748,54145,7979,2333,235,88,155
21,0,493,44783,6787,2207,29,10997,1570,39648,5940,1807,504,85,155
22,2387,0,41086,6146,2061,128,5216,385,38921,5659,1837,345,52,155
23,1016,1121,41319,6529,2682,565,6836,1578,36990,5585,2025,297,51,155
