,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,1402,3427,87211,10111,3749,191,3366,4249,68645,8146,2536,342,183,155
1,0,532,35311,4727,1703,582,3566,1323,30176,3754,1721,628,75,155
2,3185,0,2611,505,173,237,6584,1059,1013,266,300,562,71,155
3,0,0,42594,6065,1999,389,2185,709,35681,5200,1454,224,73,155
4,0,1733,32989,4975,2940,404,2163,3881,28282,4400,2237,410,78,155
5,1859,779,133647,17246,5124,0,4690,2166,103343,12897,3675,802,185,155
6,2721,41,69795,9516,2749,223,7114,612,56176,7716,2443,311,83,155
7,0,2837,53326,6033,1519,401,4361,2784,45162,4760,998,421,92,155
8,3519,1492,44498,5753,2106,347,4967,2046,38055,4706,1846,645,86,155
9,358,0,2319,386,258,176,1677,950,1174,136,130,182,55,155
10,1402,1818,41249,5406,2142,297,3306,1951,32824,4240,1077,209,88,155
11,0,104,35680,5662,3124,425,2742,722,29762,4586,2484,377,71,155
12,1624,2004,43388,6619,3613,203,5364,3121,35052,4971,2332,180,83,155
13,1397,316,6847,1009,347,141,3633,1160,6068,665,232,152,45,155
14,1937,723,39692,5409,2872,347,4032,2289,34223,4571,2234,664,73,155
15,4260,1192,52944,6724,1966,930,4726,2377,40178,4925,1674,683,151,155
16,0,28,45759,5893,1774,0,4167,941,34276,4449,1427,222,141,155
17,4996,1840,47353,6305,2434,0,5215,2642,38211,5449,1878,278,104,155
18,0,231,23725,3066,910,80,5607,1606,19776,2400,446,152,68,155
19,910,947,9665,1686,998,37,3229,1441,8122,1276,824,229,59,155
20,536,1602,65994,9266,5463,92,7230,2673,53980,7149,3513,597,94,155
21,0,0,33593,5282,3652,270,1898,1369,28836,4245,3228,422,70,155
22,479,1791,42383,5324,1836,317,5756,2718,35931,4509,1081,324,84,155
23,919,125,1182,299,507,324,3673,965,1282,196,483,359,23,155
24,0,0,2362,383,465,86,2597,467,1109,190,684,302,62,155
25,51,0,47020,5750,2303,578,5192,758,38716,4553,1288,402,112,155
26,503,1216,35710,5029,2360,463,4884,1594,29568,3992,1296,498,76,155
27,1161,639,42289,5546,2643,383,6753,2131,33528,4591,2412,479,90,155
28,3472,367,30443,3931,1281,0,6047,1467,27118,3494,971,184,62,155
29,199,657,11964,2598,3810,208,3741,2049,10833,2310,4070,121,52,155
30,0,1786,29480,4531,3098,107,2190,2436,25078,3698,1813,293,72,155
31,1032,119,1906,228,49,108,2175,1333,1615,161,72,280,33,155
32,530,1357,78141,10585,3495,211,4923,1579,59924,7740,2715,344,177,155
33,0,2874,75347,10406,4112,481,2932,3573,58767,8023,2830,395,161,155
34,0,1076,33375,5048,2751,30,3385,1983,28856,4018,1784,301,67,155
35,73,1878,53528,6555,1313,246,5341,2261,42873,5158,1664,384,110,155
36,2299,452,40711,5935,1039,0,2817,2334,33564,4755,1039,264,71,155
37,0,597,17992,2306,1044,282,3144,1582,16633,1954,1212,349,58,155
38,2973,2913,61788,6053,3950,0,4931,4535,50202,4825,2726,476,130,155
39,1452,1218,71560,9229,3083,0,5767,2356,56547,7310,2762,203,150,155
40,0,288,40084,5623,2597,439,4039,1111,33708,4394,2410,411,95,155
41,0,745,37162,5603,2583,0,1602,1927,31342,4495,1632,237,66,155
42,0,0,2798,423,238,37,2396,1074,1088,243,392,183,66,155
43,3388,1687,52081,7460,2649,191,6533,2216,40352,5813,2266,567,102,155
44,650,1191,45676,6180,2952,1100,2797,2280,36868,5331,1670,526,125,155
45,0,4,47860,6077,1270,0,1540,1766,38010,4898,2105,412,130,155
46,0,443,71101,10216,2631,608,1837,1348,60183,8766,1505,544,102,155
47,1307,228,34014,5422,3635,279,3809,1248,27431,4311,2215,401,90,155
48,0,221,3029,459,653,481,3183,1272,2944,283,512,337,37,155
49,2285,23,2219,414,630,31,4029,514,2304,355,486,143,29,155
50,0,532,135256,18641,5833,869,3378,1979,109043,15141,4001,738,176,155
51,462,470,38940,5310,1751,0,2339,1038,33936,4422,1195,501,88,155
52,943,2387,32410,4996,2349,386,3561,2672,27581,3972,2054,677,81,155
53,0,0,45214,6175,3077,0,1277,1142,37265,5047,3099,455,87,155
54,1486,322,45534,5479,1420,570,8341,877,38693,4324,1047,558,90,156
55,0,432,35592,5468,4336,9,3648,808,31084,4640,4314,137,70,156
56,260,304,3662,605,250,144,2804,1907,3386,449,109,96,37,156
57,0,1782,49072,6209,2608,454,3142,2588,37477,4960,1415,405,122,156
58,899,837,36173,4610,2329,0,2744,1454,30939,3948,1975,550,78,156
59,565,2081,38406,5188,2923,89,5078,3436,31643,4466,2923,820,88,156
60,1079,112,18972,2537,833,259,3524,1053,14174,1779,576,258,69,156
61,1734,581,39852,6221,3440,19,3108,1850,32878,4972,2723,421,85,156
62,2243,2048,39333,4751,1547,314,3789,3671,35213,4187,697,286,70,156
63,772,1345,4499,669,344,57,2806,2389,4092,511,187,81,39,156
64,710,115,2546,365,433,549,3844,1126,1164,157,467,316,60,156
65,0,2415,44885,5907,1428,0,3362,3514,38864,4988,1008,189,68,156
66,1216,1091,41294,6312,3277,99,6216,2001,33191,4903,3091,395,78,156
67,3232,4251,42295,5614,3443,285,6553,6814,34391,4487,2594,522,96,156
68,0,0,3869,432,267,354,579,522,3836,414,159,301,34,156
69,0,4044,58323,6197,1831,286,3024,5664,44044,5034,1294,502,168,156
70,0,0,34601,4453,1444,202,4145,251,28737,3660,939,253,90,156
71,264,0,27103,4774,2768,620,3988,1454,23516,3500,2300,587,70,156
72,495,84,2730,453,821,48,3847,792,2877,367,1135,33,32,156
73,2958,717,42340,5437,2199,508,5867,2901,33449,4385,1237,587,93,156
74,659,815,38491,4897,2745,7,2810,2176,32391,4004,1964,549,77,156
75,1392,177,37929,5589,3227,311,4590,1528,31070,4639,2523,520,80,156
76,1235,695,36399,6132,2737,366,5776,1317,30906,5228,2569,381,77,156
77,1493,959,47503,6323,2711,3,3350,1578,38159,5191,1947,221,86,156
78,0,312,44677,6266,2875,0,5139,1830,37502,5170,2013,236,87,156
79,587,4599,2221,815,2342,0,2426,8706,2009,562,2346,110,32,156
80,0,80,6663,916,725,277,1271,999,6046,827,640,196,42,156
81,1995,1022,22355,2401,665,453,3720,1323,18098,1969,1461,380,86,156
82,0,601,52315,7896,2394,0,3741,2478,40771,5912,1991,267,111,156
83,3267,1150,123833,16816,5685,764,4175,1751,97790,13460,3908,927,168,156
84,313,888,48181,6142,2323,511,2904,1757,39633,5064,1860,505,89,156
85,92,590,55869,8006,4910,215,3102,1862,46300,6666,3249,361,89,156
86,70,2290,48123,5928,1922,258,6124,3253,42902,5058,2110,177,71,156
87,684,1044,52417,6345,1682,492,4416,1544,41689,5283,1986,492,96,156
88,0,1804,36462,5559,2775,0,2274,2844,30806,4684,1819,72,72,156
89,2981,2897,1129,685,1540,111,8008,7186,1005,498,1524,357,26,156
90,4527,2852,98093,12738,5081,376,5168,2454,73952,9554,4354,397,182,156
91,0,350,37012,5483,3300,21,2923,1345,31061,4197,2022,440,93,156
92,357,381,44554,6661,3818,415,3972,1173,36284,5183,3415,240,112,156
93,0,0,11981,1853,2002,265,0,787,10345,1356,1308,415,61,156
94,0,1299,52677,6839,3358,0,1755,1911,43867,5673,1955,361,91,156
95,0,0,45886,5957,2617,444,3375,1564,38856,5174,2191,447,93,156
96,1192,547,8764,1148,349,0,4248,1206,7390,795,365,250,51,156
97,2213,1633,40212,5410,1863,0,3069,2172,35216,4560,1398,208,82,156
98,1521,324,1758,159,36,0,4580,1616,1040,155,110,115,45,157
99,0,465,43418,5562,2498,72,2736,880,35007,4494,2046,455,93,157
100,0,588,31008,5579,3192,401,2800,1645,27609,5140,2861,552,67,157
101,0,0,35934,5437,2199,0,850,2066,31611,4675,1615,252,72,157
102,0,272,63674,8312,3046,158,3476,1021,50316,6481,2140,212,134,157
103,1201,236,43140,6177,2515,457,3808,1588,34203,4949,1808,331,85,157
104,0,0,31914,5207,2868,48,2954,642,26529,4191,2762,442,77,157
105,2308,704,54615,7544,3186,0,5223,1217,45110,5976,2691,343,80,157
106,2898,2862,48561,6047,2840,632,6105,3778,38480,5074,2156,463,84,157
107,0,278,31452,4508,1980,0,1558,1672,27232,3799,1856,205,67,157
108,3176,0,41994,6381,2451,57,4884,856,33156,4840,2703,269,92,157
109,129,536,49873,5664,1428,0,2801,1530,40495,4446,1327,339,85,157
110,0,1132,8429,1578,887,0,0,1814,7918,1187,455,224,47,157
111,2223,1807,68081,9451,3269,167,5073,2692,55754,7300,2318,223,109,157
112,0,1133,32354,4572,2912,60,2938,1721,27670,3897,1904,477,70,157
113,0,47,10900,1611,1038,442,2224,1439,10597,1419,772,248,44,157
114,0,157,49492,6393,2139,249,3212,1492,38456,5129,1616,263,164,157
115,1115,1346,37912,5762,3192,323,4313,1217,31672,4731,2154,396,89,157
116,0,322,1135,183,279,161,2396,1585,1019,98,52,135,26,157
117,410,0,84908,11030,3480,0,4461,929,67734,8536,3156,267,120,157
118,1077,1115,53210,6245,2263,271,4534,2004,44112,5071,1519,390,90,157
119,0,472,50652,6317,1708,31,2824,1964,40708,5145,1584,383,93,157
120,3003,1166,46051,5755,1028,327,4371,1814,38540,4692,778,406,82,157
121,915,78,4808,788,356,176,3772,757,4988,624,300,199,37,157
122,4633,461,50121,7700,2477,552,3997,2337,36467,5500,1190,363,157,157
123,1627,56,47918,5837,2765,0,2832,1256,40207,4836,2153,276,91,157
124,0,482,1910,283,818,262,1918,1518,1019,115,527,271,50,157
125,0,0,41969,5531,2728,163,4647,1005,34426,4622,1761,208,103,157
126,5319,2575,4720,2882,8576,0,10279,4167,4328,2551,6936,142,40,157
127,2238,953,59243,7429,2622,0,4170,1469,44488,5448,2141,478,178,157
128,0,838,67878,7521,2620,160,1197,1635,54539,6147,2654,283,94,157
129,62,1818,36796,5589,3327,906,2810,2937,29920,4595,2482,901,78,157
130,2482,2853,18934,2339,1400,146,4423,4161,16876,2139,1388,145,57,157
131,0,0,50348,7396,2134,773,3619,1424,38162,5707,1443,705,135,157
132,0,880,48193,6212,1813,0,3749,1592,36746,4775,1337,444,174,157
133,0,585,40732,5767,2402,1031,5327,1401,32822,4716,1446,577,86,157
134,4193,323,34921,5109,2446,502,5542,1329,29177,4505,1828,489,85,157
135,0,1862,40419,4817,2717,409,2458,3256,33532,3991,2513,330,83,157
136,2945,130,20181,2594,2009,354,7109,1355,16370,2219,1626,266,68,157
137,1563,0,36731,5465,3818,0,4583,921,29349,4478,3068,227,74,157
138,2536,738,41699,5790,2131,57,2875,1429,34061,4496,2268,715,91,157
139,1352,271,47319,6858,1826,0,3897,1563,39640,5486,1942,180,88,157
140,710,703,41259,5875,2422,0,3654,1529,32955,4943,2402,268,83,157
