,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,1303,631,18297,2679,1219,104,2704,1258,17165,2456,563,338,61,155
1,2198,0,59857,7994,2514,943,5012,1146,49039,6730,1755,421,155,155
2,2246,1348,9852,1303,588,370,5574,2502,9992,1065,456,266,47,155
3,0,0,1117,198,415,117,6359,269,1093,121,544,33,24,155
4,6105,2599,77579,10236,3166,197,6674,2530,64825,8614,3196,801,156,155
5,4791,638,20953,2509,455,410,8850,1091,20634,2317,354,443,63,155
6,0,1176,64237,8808,3304,122,4028,2395,54949,7445,2710,580,109,155
7,0,1969,65322,8328,3537,271,2096,2906,54836,7370,2531,619,86,155
8,848,1585,49898,6971,3715,383,2488,1470,43228,5756,3145,590,71,155
9,0,0,2966,517,518,277,1991,1214,1379,209,363,286,66,155
10,3250,3340,136659,15412,4845,0,5134,4238,119445,13416,3915,414,170,155
11,3036,1607,1664,342,867,40,8691,4330,1815,251,1210,73,26,155
12,1994,2842,110097,15623,8990,1232,5546,4873,94337,13980,7345,1271,167,155
13,1723,1532,63966,8467,2574,0,4667,2909,58771,7803,2127,335,72,155
14,0,1012,60465,7413,2385,626,2682,2529,53305,6348,2187,267,75,155
15,129,551,2198,746,959,129,3857,2257,2155,629,745,192,31,156
16,3319,2295,76998,10469,3810,0,4450,2110,63927,8999,3708,337,181,156
17,1184,4500,52903,6985,2331,770,6579,6452,48871,6005,1887,773,69,156
18,227,167,107654,13603,5310,314,6259,2427,90430,11605,4172,929,180,156
19,0,0,4227,785,933,0,2914,1115,1497,351,639,251,75,156
20,583,1498,27743,4520,2944,0,2193,2403,25764,3873,2394,204,66,156
21,2020,2361,82190,11170,3818,0,7664,5036,69488,8686,2518,410,167,156
22,6385,2822,103552,13696,7201,0,6463,3166,84719,11023,4302,385,166,156
23,4951,2489,167432,24143,7864,579,12443,4610,146865,21325,6556,557,169,156
24,343,919,20312,3281,1479,151,3113,1606,18465,2786,956,358,61,156
25,394,1328,3487,526,167,0,3921,3625,1340,204,145,531,80,156
26,530,1713,53586,7808,4092,0,4724,1768,46447,7130,2991,407,74,156
27,193,154,1330,278,249,0,1163,1108,1613,202,210,0,22,156
28,88,467,19261,2480,1061,148,4400,1885,19275,2196,585,336,63,156
29,0,689,4647,995,590,366,1258,1663,4817,965,462,337,34,156
30,330,479,39183,5330,1806,672,3693,1015,35202,4663,1755,599,69,156
31,0,0,3288,591,238,0,1563,503,1495,219,430,123,67,156
32,0,3444,91635,13144,5590,527,4861,7022,80818,11018,4345,670,92,156
33,933,392,2389,487,615,0,3149,2068,1118,233,239,249,53,156
34,289,551,57003,8844,3744,871,2404,1715,52025,8000,2833,847,87,156
35,49,0,51485,6816,1922,0,2086,912,46498,6182,1977,348,71,156
36,0,0,40787,5795,2578,0,2150,1051,35805,5066,2181,88,88,156
37,3314,167,95723,14398,7057,533,9288,2480,79988,11891,5675,1156,172,156
38,0,167,2575,648,618,0,1690,736,1068,444,476,131,64,156
39,3308,1949,67724,9412,3383,0,4906,1490,54707,7274,2871,265,162,156
40,1107,1881,85689,11431,3124,229,4329,2767,76060,10172,2514,501,118,156
41,1456,1613,7979,760,621,366,5901,3684,7508,757,391,386,43,156
42,0,328,13395,1912,1165,276,1741,1349,12232,1606,677,373,62,156
43,0,868,45366,6888,3143,55,3128,1937,39953,6002,2664,377,71,156
44,179,394,5725,761,630,143,1701,930,5485,651,555,428,41,156
45,27885182,39771535,3627703,643255,566497,33551,5897394,11104686,374883,64535,59344,6649,756,156
46,0,0,2280,891,1853,0,0,0,2988,1028,1959,0,24,156
47,0,0,57821,7773,2060,0,0,0,50110,7218,2137,186,71,156
48,129,1968,3317,475,722,249,2595,3377,3235,263,713,340,34,156
49,466,606,43254,6276,2512,351,3342,2480,40105,5585,1878,701,66,156
50,2948,694,87152,11936,3298,377,4643,2083,75509,9983,2007,716,149,156
51,0,245,16031,2513,710,211,2754,1002,15400,2193,614,316,48,156
52,1929,2080,58511,8227,3400,439,5375,2637,50606,7156,3190,357,73,156
53,0,73,1743,407,329,241,874,825,1540,342,236,436,31,156
54,0,0,2975,793,366,448,2868,342,1127,305,335,369,75,156
55,0,189,61713,9469,3996,572,2102,1542,51360,7804,2825,706,72,156
56,4777,1280,43896,6464,3689,114,5866,3053,38262,5924,3183,770,79,156
57,475,269,796,299,481,342,3429,1001,1007,225,679,463,17,156
58,944,1290,26694,3694,2395,555,4749,2571,24813,3300,1329,420,67,157
59,1704,710,97433,12624,2632,694,4529,2128,78230,10300,2220,439,178,157
60,9611,1747,3134,1660,2663,0,17553,3462,2966,1477,2656,72,34,157
61,0,157,68866,10055,5565,0,4005,1751,58117,8358,3248,523,102,157
62,1470,196,1894,418,362,366,3617,933,1015,313,198,442,48,157
63,860,1089,123583,16598,4470,66,6198,1620,101910,13133,3482,340,175,157
64,204,0,26858,3761,1963,211,4718,1072,25578,3367,2222,471,66,157
65,1957,71,3048,730,1205,52,5528,1264,2894,532,830,470,37,157
66,224,427,1307,280,52,240,2978,1132,1456,203,0,488,23,157
67,1170,0,3999,574,472,9,5833,896,1295,215,542,368,88,157
68,706,829,60108,8986,3166,0,3552,1530,53383,7703,3024,102,73,157
69,1448,725,109959,14207,5097,69,3942,1622,95618,12525,4922,353,169,157
70,806,913,4043,863,453,0,2956,1834,4247,790,459,49,34,157
71,0,792,108457,15768,7532,374,5130,2132,89476,12540,5109,900,176,157
72,0,0,2181,602,469,87,0,1359,2156,456,424,212,30,157
73,747,0,2552,429,588,357,3633,840,1454,188,404,485,59,157
74,773,3559,88464,12193,4281,22,5906,4090,75970,10383,3370,219,92,157
75,0,0,839,275,232,60,613,712,1019,176,20,120,18,157
76,1955,948,99867,12008,3890,0,3841,1522,85832,10675,3315,304,166,157
77,0,0,4595,830,569,440,2481,727,4605,645,455,365,38,157
78,2820,0,11771,2044,825,111,5006,1252,11185,1658,501,413,46,157
79,2945,2407,141126,17858,6794,0,14222,2565,126300,16426,5277,730,169,157
80,1739,1701,22144,2822,727,0,6295,2722,21458,2439,665,475,64,157
81,3147,760,10156,1164,399,440,7386,2012,10181,995,302,528,53,157
82,3116,1664,35752,4611,1368,13,5930,2690,32432,4226,1262,389,86,157
83,0,187,9623,1531,518,166,2162,687,8291,1371,374,288,44,157
84,0,31,2622,454,204,413,1338,1124,1022,175,347,286,69,157
85,1848,1454,142333,18122,5705,0,4458,1739,122410,15399,5316,361,173,157
86,1692,620,1952,496,384,99,4692,1288,1972,370,255,303,29,157
87,0,1089,98239,14568,5276,0,3565,2140,82061,11885,3452,630,167,157
88,0,1022,98250,13290,5061,0,3628,2637,81955,11073,4162,583,146,157
89,1296,1333,66510,7641,3764,181,8436,2340,54996,6404,2758,394,113,157
90,748,0,28517,2621,836,0,3476,363,26100,2383,920,66,70,157
91,0,0,4539,542,390,138,2010,321,4564,370,334,88,37,157
92,0,0,66893,8716,2548,120,4267,644,58803,7780,1975,610,120,157
93,59,391,1643,682,1087,223,2122,1193,1656,667,905,314,27,157
94,0,918,3802,459,539,286,436,1918,3624,362,405,401,35,157
95,947,246,6567,767,916,0,2761,1450,6467,704,772,248,41,157
96,0,0,14465,2278,3,530,3142,1325,4141,686,332,529,117,157
97,1566,86,106347,14915,5920,620,5175,1617,85367,11950,4297,1017,159,157
98,3693,2389,71251,10284,4682,0,6292,3873,61636,8491,4289,612,86,157
99,544,2806,68709,8346,2511,294,5322,4074,60290,7011,1920,456,113,157
100,667,249,810,144,327,220,2873,839,1060,72,288,298,17,157
101,103,728,1395,539,1208,237,2487,1924,1517,486,1412,170,25,157
102,0,89,2908,468,470,206,2517,1605,3001,398,408,255,33,157
103,257,526,59282,8710,3329,116,3238,1254,49957,6950,2311,319,125,157
104,0,808,8890,1477,413,175,983,1529,9068,1305,312,177,42,157
105,0,0,9895,1857,1113,389,1186,828,3197,537,495,477,107,157
106,0,0,120324,16903,6521,0,2870,1982,100195,13923,4645,342,175,157
107,667,497,58090,7812,2206,330,6729,1251,53330,7155,1607,249,70,157
108,630,18,948,111,815,0,3126,914,1060,16,623,0,21,157
109,1074,2802,1363,436,1113,22,3940,5980,1418,415,910,110,25,157
110,1027,323,60383,8085,2538,252,4222,1324,55012,7630,2302,503,89,158
111,0,0,3367,553,1211,90,2117,99,1596,317,713,320,68,158
112,0,530,88632,12735,6382,0,3078,1500,76040,11057,3860,278,96,158
113,2270,810,41240,5318,1883,0,4410,2593,36263,4909,2363,396,69,158
114,1987,280,60482,7794,2555,869,3158,963,54407,6989,2933,842,112,158
115,0,0,2994,776,1434,223,421,588,3072,831,1552,216,34,158
116,661,1006,32591,4192,673,0,3225,1631,29670,3776,908,364,69,158
117,0,0,3221,685,593,116,2950,693,1219,293,323,245,85,158
118,0,441,200091,27296,9336,596,2373,1152,172867,23874,8094,703,175,158
119,473,0,1185,320,0,104,3706,582,1121,207,2,15,26,158
120,0,0,28763,3690,1573,0,2589,1432,24452,3057,1267,113,83,158
121,3536,744,71684,9087,3395,425,5995,1282,61021,7645,2578,687,155,158
122,296,0,1790,257,330,155,3882,1012,1489,187,415,187,32,158
123,0,431,25245,3673,978,0,2242,1414,23033,3350,684,270,64,158
124,0,0,14427,2390,1125,279,4095,461,13755,2328,755,309,55,158
125,0,0,1322,307,550,0,1612,639,1261,227,460,0,28,158
126,0,571,15518,2164,990,134,1416,1383,14525,1770,790,264,63,158
127,416,520,11329,1398,588,351,3211,1376,11099,1392,573,225,45,158
128,0,1925,24061,3198,825,0,4811,3465,23561,3204,1137,125,63,158
129,0,120,10112,1438,272,0,3176,1261,3262,509,190,228,94,158
130,2518,1234,88351,11790,2994,84,5440,1938,77356,10372,1924,424,129,158
131,0,559,41301,5880,2940,0,1358,967,36544,4803,2213,333,70,158
132,5071,6510,127525,15840,6911,687,8712,8265,102271,13688,5859,810,178,158
133,637,341,2052,339,588,54,2508,2001,1867,276,389,123,32,158
134,3847,810,90534,12984,5179,936,4885,1420,74755,10407,4318,582,168,158
135,0,0,65565,8774,2449,0,2968,1282,55962,6998,2041,414,159,158
136,1202,1479,44417,6220,2337,0,4039,1655,38771,5350,2025,256,81,158
137,0,0,26489,4192,1384,218,2756,467,23034,3498,1261,573,70,158
138,219,925,39651,5947,3238,711,2409,1204,33843,4435,2569,507,75,158
139,1012,248,5912,830,475,0,5169,1572,5594,749,536,0,39,158
140,0,0,2429,354,427,30,1972,1241,1114,290,240,183,56,158
141,0,176,31092,4189,2202,0,1586,1248,28805,3638,1665,251,65,158
142,649,644,63065,8953,3061,226,4621,1605,56932,8003,2458,259,85,158
143,0,0,1278,512,901,30,1211,361,1356,553,783,360,24,158
144,1326,0,83103,12079,1479,87,5356,1788,73050,9946,1945,547,155,158
145,0,346,19620,2398,1760,67,3948,2199,18646,2014,1228,496,64,158
146,0,556,71201,10281,3515,48,3590,1166,61269,8611,2961,216,156,158
147,1274,904,35603,3946,1321,685,4319,1045,33155,3843,1384,479,64,158
148,0,116,78155,11674,3194,247,4628,1116,63902,9086,2962,279,134,158
149,75,1359,116284,15491,6478,259,3292,1837,97044,13381,5653,449,167,159
150,0,59,1500,436,444,87,4222,853,1479,283,246,71,28,159
151,2587,1022,10850,1394,736,0,4810,2049,11109,1359,394,69,44,159
152,0,0,10631,1408,0,0,3410,0,3947,606,204,192,97,159
153,102,0,3527,383,569,188,5365,1224,1558,162,504,344,75,159
154,3412,885,82332,12291,2140,146,6925,1623,72108,10565,1908,522,92,159
155,524,603,4572,664,762,288,5540,1506,4497,530,890,320,37,159
156,2561,3291,96091,13130,5173,1002,5095,2816,78788,10691,4160,837,160,159
157,1885,2027,33869,4653,1384,161,3093,2845,32526,4354,1543,198,69,159
158,1181,0,92241,11850,4329,237,6811,1105,75890,9742,3021,329,162,159
159,0,244,1733,418,267,309,2325,1365,1695,246,124,234,28,159
160,0,284,40686,5281,1236,0,3209,1168,34914,4672,1720,151,73,159
161,355,368,1231,172,678,126,2995,1649,1179,170,486,138,26,159
162,725,0,1801,234,612,152,3028,310,1146,113,486,177,41,159
163,0,907,79756,11552,3813,0,5072,1399,65811,9938,2743,403,94,159
164,2497,2638,80516,9809,2033,185,3637,3003,71773,8679,2661,235,114,159
165,2363,3190,108353,14256,7337,0,5916,3688,88488,11656,5750,900,167,159
166,0,274,3514,627,235,383,1787,1023,3422,496,376,345,35,159
167,821,179,1521,554,373,0,2443,520,1454,414,440,137,29,159
168,6378,1596,6654,1772,2405,158,12661,3172,6252,1560,2407,591,43,159
169,0,1811,83471,10482,3091,166,2652,3266,71344,8523,3120,494,149,159
170,17,0,10667,1631,262,96,2462,714,10243,1399,114,286,45,159
171,1246,300,2394,347,707,98,2957,1044,2154,223,438,103,33,159
172,492,431,1520,235,229,66,1488,1315,1665,158,115,102,25,159
173,926,2794,60760,7858,2520,0,5696,3832,54442,7422,2049,425,126,159
174,641,0,2601,350,679,49,6163,458,1340,223,501,248,58,159
175,4748,1877,77063,10399,4052,418,6635,2571,68438,9233,3366,394,75,159
176,0,88,14437,1930,968,123,2489,1079,14257,1724,760,331,58,159
177,4718,0,118772,17083,4667,80,5214,1234,102104,14702,2823,875,152,159
178,188,810,53902,6898,1989,137,4475,1504,48362,6098,1819,231,73,159
179,879,2001,12923,2078,582,187,5048,3708,13380,1819,328,307,51,159
180,2583,10441,131001,16244,3200,0,4821,13937,110539,13262,3519,581,157,159
181,49,1692,13554,1914,553,0,3524,3104,13187,1599,436,138,64,159
182,3119,386,51232,7586,2831,0,5433,1604,42598,6227,2687,429,160,159
183,820,0,41080,4556,1611,48,6219,760,38741,4145,1018,260,71,159
184,255,0,2461,529,232,0,1890,490,1094,272,336,36,58,159
185,664,1427,183848,24181,9193,981,5991,3788,142748,18883,7278,1078,290,159
186,0,0,7225,1605,2346,148,793,836,7134,1450,2104,633,40,159
187,0,677,12320,1707,642,4,4199,1235,11728,1525,738,274,54,159
188,5690,2282,71189,10843,2563,977,5268,1972,59511,8904,3006,496,161,159
189,2926,629,19939,2961,1640,238,3766,1592,18552,2572,1470,539,63,159
190,0,0,25803,3816,1142,27,3669,838,24404,3303,917,124,65,159
191,59,340,2433,281,159,10,3462,1172,2228,200,65,240,33,159
192,1242,2493,84265,10332,3094,0,3541,4534,72953,9085,2746,232,166,159
193,2154,2402,35867,4815,1516,650,3569,4799,34009,4459,940,807,65,159
194,0,0,3935,748,353,30,900,958,1530,314,220,287,73,159
195,0,0,1895,506,485,247,1695,567,1013,248,386,221,49,159
196,3523,1996,77209,11842,5445,379,6217,2413,67092,10196,4597,1108,92,159
197,0,0,5877,854,284,0,3057,714,5707,597,354,24,48,159
198,4097,0,124260,15532,4544,354,5008,2146,97869,12638,3580,632,269,159
