,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,325,0,20670,3362,1130,87,6547,810,21933,3567,815,141,41,155
1,0,3794,42446,6855,2543,30,1483,7224,40057,6252,2299,323,66,155
2,0,2649,45068,6186,2254,114,6234,3886,41865,5914,2110,281,67,155
3,0,575,1534,243,511,162,6778,1719,1450,220,327,115,34,155
4,1296,256,44396,6691,2574,0,3160,1462,43785,6425,2270,113,49,155
5,747,0,1150,275,368,192,3166,662,1311,301,156,194,22,155
6,0,1110,38738,5170,2270,360,4119,3499,35887,4795,2027,263,66,155
7,214,0,67343,9822,2840,109,7413,591,62871,8588,2519,246,86,155
8,0,2777,34480,5180,1459,157,2717,4221,32894,4632,1154,320,65,155
9,0,0,43069,6091,1969,32,4377,981,40190,5952,1314,259,84,155
10,85,238,38293,7632,2540,0,3713,1039,35553,6901,2569,251,67,155
11,0,0,45492,6364,2313,47,6434,885,41529,5470,1537,203,89,155
12,0,240,104207,15266,4312,615,3743,809,102328,14909,3574,404,69,155
13,155,449,3273,497,449,22,2390,1059,3184,483,228,47,35,155
14,0,0,1355,185,295,121,3643,53,1458,111,165,80,25,155
15,0,336,41821,6361,2463,57,4962,1650,38708,6104,2359,388,84,155
16,595,342,48082,6349,2012,0,4205,1808,46528,6072,1840,19,81,155
17,0,2719,42517,6090,1605,0,2501,3136,40267,5844,1585,282,67,155
18,0,1608,40427,6735,1342,48,7214,2500,40043,6164,1128,322,63,155
19,482,2353,45007,6372,2457,199,4718,2613,41938,5534,1754,399,85,155
20,0,674,44281,6147,2579,30,2984,1687,42535,6275,2162,287,49,155
21,0,695,45708,5734,2049,711,2851,1195,43172,5610,1211,502,65,155
22,75,2403,135185,20886,6098,881,5524,3524,130632,20371,6018,796,87,155
23,537,428,46654,7815,3378,413,7352,1395,45215,7245,2326,507,67,155
24,2156,1115,41308,6743,2474,339,5963,2409,39897,6463,1922,365,48,155
25,412,892,66561,10321,5678,400,5258,1725,64465,9909,5625,900,68,155
26,0,790,82294,11795,3481,192,5852,1503,78871,11641,3517,216,88,155
27,0,501,29070,4633,1115,0,2493,1590,27709,4136,1147,149,68,155
28,0,225,33869,4960,1437,90,2267,1444,33359,4701,982,64,64,155
29,0,1344,56104,8714,2885,0,2577,2610,55557,8538,2855,112,50,155
30,0,204,42585,6665,3591,377,6535,1094,39698,6000,3128,635,75,155
31,0,63,92511,13519,4426,428,8670,2498,88026,12526,3073,940,69,155
32,993,112,55615,8687,2237,375,5051,2098,52991,8274,1497,424,69,155
33,0,2543,64126,9745,3031,0,3571,5065,61774,9301,2388,257,73,155
34,0,0,39005,5773,1702,29,2685,1427,36255,5684,1148,281,50,155
35,1729,0,47789,7560,3317,176,4132,1416,44831,7084,2872,125,69,155
36,1179,0,34298,5480,1374,65,4889,1137,31895,4846,931,172,64,155
37,907,1230,36181,5817,1672,0,4611,2083,33467,5247,1136,116,81,155
38,1036,47,48163,7845,2265,11,5745,1214,46552,7334,2278,141,65,155
39,0,88,77147,10679,2628,16,5228,1806,75802,10362,2817,431,70,155
40,3343,742,44425,6931,2455,398,6417,1936,41585,6619,2131,689,81,155
41,1061,624,49849,7792,2533,210,6305,1183,49789,7581,2609,110,50,155
42,73,306,2851,553,854,11,2874,1761,2931,328,722,247,31,155
43,0,45,41451,5875,1669,0,4221,1783,39545,5555,1089,198,88,155
44,0,11,954,351,180,148,663,483,1391,401,4,128,18,155
45,683,658,37255,6800,1808,51,4610,2082,34785,6383,2076,168,51,155
46,0,327,34781,5012,2251,242,1687,1348,31601,4839,1439,234,64,155
47,0,0,47549,4784,1779,112,4165,918,47002,5017,1802,217,65,155
48,0,200,1271,263,540,179,884,1304,1478,135,506,108,26,155
49,0,953,29350,4303,1822,389,4912,2745,28791,4073,1598,497,48,155
50,0,29,37483,5704,2182,0,1968,1932,34938,5325,2045,100,65,155
51,158,2319,32206,5028,2037,0,4058,3344,31312,4619,1667,155,46,155
52,0,771,38888,5939,2424,296,4443,2482,37924,5492,2165,377,48,155
53,1232,258,44960,7744,2628,531,6648,1090,42733,6745,1840,486,67,155
54,12941,8277,15145,3411,2290,331,20077,14571,14564,3224,2117,292,43,155
55,1255,1945,50593,5211,1152,416,7773,2232,47040,4902,1358,460,84,155
56,99,566,51851,6743,2528,460,6641,1291,52164,6663,2203,410,49,155
57,0,320,39677,6580,2259,179,2489,1519,37073,5951,2028,204,69,155
58,0,1935,38539,5737,1502,172,4539,4075,37724,5525,863,223,66,155
59,2553,0,31287,5215,1757,0,7211,671,29312,4857,1332,135,65,155
60,2290,1060,41396,6584,2528,100,8275,2182,38460,6056,2042,337,67,155
61,2778,828,45266,6774,1612,412,3835,1774,43928,6267,1760,808,65,155
62,998,1766,13203,1908,807,132,4031,2710,14374,1913,723,234,40,155
63,0,2480,46321,6604,2125,425,4922,3710,43287,5854,1634,669,83,155
64,688,520,48026,7475,2299,307,6968,1395,46104,7166,1533,456,66,155
65,2003,54,78761,10761,2550,90,4725,1738,72042,9823,2262,206,88,155
66,0,1460,100122,13960,3909,605,4125,2042,95416,13507,3378,857,92,155
67,1362,363,48674,8110,2178,0,5305,1090,46816,7874,1807,355,72,155
68,1385,238,57654,8802,2836,37,3703,1107,54703,7970,2059,190,87,155
69,1323,1435,32721,5152,2973,481,3962,2440,31936,4640,2928,533,64,155
70,2702,753,45311,6512,2466,425,6250,2385,43356,5845,1802,449,68,155
71,909,897,32879,5224,1299,116,5536,1862,31252,4912,1095,260,67,155
72,0,866,23499,3813,1782,328,1519,2930,23005,3579,1336,229,46,155
73,2194,1576,44284,7210,2572,214,5990,1867,40003,6300,2064,350,81,155
74,3724,686,75783,12804,4486,0,7179,1882,76082,12897,4454,300,68,155
75,2040,1190,41647,5914,1822,311,5126,2531,38628,5421,1698,479,66,155
76,482,349,29745,4777,1299,420,5363,1734,26236,4181,1348,391,68,155
77,0,0,41652,6444,1859,136,2967,2041,38563,5554,1841,448,71,155
78,2939,954,69978,12272,4247,463,5578,2769,63594,11060,4129,544,69,155
79,2138,1088,86235,12483,2770,105,7414,1781,82993,11927,3105,246,71,155
80,0,0,49737,7482,2613,412,3547,1305,49564,7121,2899,481,64,155
81,87,837,35706,6738,1905,26,4381,1968,33091,6012,2503,214,69,155
82,0,1226,42784,6332,2297,268,3616,3773,42396,6219,1822,320,68,155
83,0,1091,35226,5395,2676,84,4331,3447,32692,5048,1907,240,68,155
84,1246,1294,26516,4036,749,491,7357,2827,26559,3752,530,265,50,155
85,2697,1672,58854,9177,2708,0,6209,2871,56694,8365,1933,150,66,155
86,0,186,41241,5999,3034,496,5827,1137,37696,5491,2535,525,71,155
87,121,0,37377,7169,1906,437,4188,1859,32813,6293,1576,541,67,155
88,450,0,37312,6561,2420,116,4257,805,35542,5897,1589,202,68,155
89,1874,0,41446,5944,1872,128,5090,992,40810,5586,1993,485,83,155
90,2093,1508,44396,6854,1638,27,4760,2602,42463,6377,1472,192,66,155
91,5414,1168,97020,14851,4455,531,11776,2429,94238,14546,4074,447,71,155
92,0,670,49778,7225,2525,89,0,1970,49345,6990,2634,232,49,155
93,549,0,38685,5839,1507,0,6043,1398,38622,5598,1143,0,47,155
94,3427,2982,35345,6228,1209,121,10034,4525,33382,5687,1403,337,69,155
95,4136,1275,77616,13525,5105,0,7851,2585,68494,11905,4404,286,86,155
96,0,437,54868,7257,3159,334,4530,1926,50570,6439,3006,382,85,155
97,0,1236,40241,6267,1661,62,4389,2506,40466,6191,1512,111,48,155
98,996,1218,35232,5204,1840,297,4273,2982,32474,4364,1547,366,65,155
99,1364,0,964,217,140,222,6532,790,1475,189,5,214,17,155
100,1153,1641,31816,4977,1887,0,6012,3004,32306,4688,1203,92,49,155
101,0,4411,37449,5950,1969,101,1820,7401,36323,5350,1903,409,50,155
102,1850,1244,34173,5415,2097,175,4345,2295,30645,4774,1405,242,66,155
103,0,1957,42903,5704,1298,97,3960,2219,39302,5804,1082,405,69,155
104,418,57,38773,6962,2297,0,6254,1138,36381,6420,1644,161,69,155
105,0,0,79032,11424,3105,0,3309,640,72742,10187,3624,217,86,155
106,0,0,45897,6563,1481,0,7361,941,42101,5945,1071,261,70,155
107,1113,2918,37945,6622,2143,446,6496,3735,35603,6145,1598,221,67,155
108,23,1186,2042,687,1218,169,5711,2508,1894,705,1302,318,32,155
109,0,312,885,341,339,109,0,1330,1302,331,453,0,17,156
110,0,290,38756,6833,3054,245,3260,1127,36676,6303,2705,210,49,156
111,0,0,39384,5320,2407,126,2409,720,37906,4923,2514,150,65,156
112,1133,123,39452,4600,1726,164,3378,953,39894,4837,1614,191,49,156
113,0,1082,42751,5245,1975,0,6893,2370,41268,4886,1887,212,77,156
114,1836,478,30785,5165,2083,534,7473,1320,28638,4498,2105,616,65,156
115,0,1064,30606,5156,1866,548,4477,2864,29377,4633,1390,646,64,156
116,0,1051,48994,7100,2356,143,2859,1787,46554,6383,1609,457,67,156
117,0,1043,49273,7070,2700,208,4179,3063,46724,6794,2267,411,64,156
118,4301,1567,69727,11631,2643,709,8135,2420,64755,10668,2924,809,84,156
119,0,143,46946,7273,2387,580,2597,1217,44206,6765,1961,575,49,156
120,0,778,40838,5993,2720,496,3702,2352,38160,5987,1965,253,66,156
121,1130,1812,32025,5219,2617,453,7458,2656,30638,5051,1175,560,67,156
122,760,2288,50750,8112,3105,240,4367,2995,47030,7414,3130,425,68,156
123,1808,834,52241,6685,2119,128,5590,1598,47584,5704,2286,302,85,156
124,0,0,44178,6970,2167,258,3659,992,39872,6391,2254,421,82,156
125,1678,858,28255,4376,1921,210,5752,1455,28901,4149,1586,639,45,156
126,755,433,55351,8547,3137,189,3037,1901,51765,8137,2481,309,83,156
127,1517,4350,47378,8165,3259,0,5877,6889,43088,7392,2191,206,69,156
128,1179,631,40241,6563,895,30,4076,1924,40094,6304,1173,211,50,156
129,3358,78,43284,5290,1936,225,6738,958,41825,5638,2049,400,69,156
130,344,10,44017,6979,2643,160,5513,859,41189,6752,1986,360,69,156
131,730,639,58991,8361,3039,0,4921,1622,54345,7655,2580,260,71,156
132,0,895,148866,22663,5972,0,6045,1682,145103,21530,5989,385,70,156
133,0,0,41808,7168,2353,878,6296,264,40309,6893,1863,631,64,156
134,0,597,30079,5613,2130,80,6542,1742,27568,4671,1463,161,66,156
135,1742,815,63776,9307,2580,327,9814,1905,60170,8862,2753,458,68,156
136,0,20,30926,4309,1829,0,3768,929,29827,4004,1420,112,62,156
137,0,0,35034,5244,2342,296,5745,1580,31342,5026,2474,383,68,156
138,1117,0,41346,6241,2319,0,8411,970,36009,5465,1530,352,68,156
139,530,0,56436,9262,3976,129,7946,756,52071,8417,3221,288,84,156
140,106,1671,35628,5421,2277,129,5895,2993,31563,4629,1339,583,68,156
141,0,360,37832,5728,2302,0,5148,1454,34154,5301,1632,129,86,156
142,510,13,34936,6071,1918,73,5436,2348,34941,5404,1611,193,65,156
143,0,155,43486,6944,2171,0,1917,1254,40289,6243,1816,338,81,156
