,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,1129,941,40919,6552,2404,363,4791,1396,39140,6350,2023,398,67,154
1,1149,1155,44000,6675,2319,0,8505,2007,44483,6537,2652,330,47,154
2,3539,351,56968,8347,2629,0,7880,1732,56100,7763,1852,450,67,154
3,316,1073,30761,4866,1943,2,4792,2342,29134,4435,1837,183,62,155
4,304,206,1409,306,451,222,2839,954,2535,334,320,160,17,155
5,0,1399,42507,6842,2433,412,5304,2304,44336,7018,2441,305,49,155
6,2793,566,40646,7211,1971,0,7998,2356,38291,6290,1900,123,65,155
7,2592,1082,1000,367,393,146,10755,2536,1149,272,307,53,21,155
8,669,986,31076,4711,1722,153,3238,1842,30308,4594,1784,161,48,155
9,0,207,32866,5960,2076,295,5945,1906,30699,5877,1433,484,64,155
10,3166,366,32781,5355,1742,350,9162,1379,30473,4923,1509,555,80,155
11,0,0,9443,1981,1965,0,2265,324,10275,1660,1925,267,37,155
12,0,392,44040,6642,2408,0,5205,1098,44066,6416,2922,182,64,155
13,0,231,4043,613,436,168,1424,782,4445,468,209,163,33,155
14,1472,825,62827,8361,1994,50,10214,2121,58418,8004,1853,286,85,155
15,1328,1712,32832,5010,2126,0,5810,3500,34047,4931,2355,86,62,155
16,0,677,80019,11308,3871,0,5757,1345,79228,10595,3595,335,84,155
17,2833,585,52517,8262,2270,321,4967,2012,50833,7706,2104,319,71,155
18,2649,999,57671,9534,2891,70,8150,2415,55342,9106,2506,373,69,155
19,2734,0,57733,8822,2517,0,5361,1229,58210,8883,2229,251,68,155
20,719,0,1325,306,247,40,4940,487,2323,334,103,133,17,155
21,0,180,40852,5926,2993,90,2979,742,42350,6113,2379,257,47,155
22,3689,2913,41372,7126,3275,0,6129,5625,40240,6538,2508,371,65,155
23,1900,3661,32707,5309,2962,58,10114,5277,30444,5024,2533,222,81,155
24,1018,0,31787,4574,2738,5,3951,1436,31901,5131,3191,538,46,155
25,192,158,28575,5046,2834,154,3576,1642,28944,5016,2631,476,47,155
26,0,953,46809,7590,2631,19,4727,2671,45808,7258,2040,356,72,155
27,1189,1957,78364,11663,4936,169,6898,3617,78185,11430,5270,249,71,155
28,1819,748,44685,6414,2583,224,8721,1640,44038,6228,2562,386,68,155
29,1649,1239,62932,9223,3097,0,8445,1571,61544,8827,2342,455,69,155
30,700,0,55307,8156,2508,374,5442,840,51363,7511,3206,515,82,155
31,715,143,39038,6159,1845,1,8772,1587,37445,5996,2019,303,80,155
32,409,692,48852,8132,3488,634,5319,1854,48496,7927,3393,399,64,155
33,0,640,31376,4790,1859,640,7102,2457,31907,4616,1290,708,61,155
34,0,0,68621,9857,2885,597,4897,529,68513,9418,2931,685,69,155
35,0,0,46108,6717,3041,0,8687,1425,45421,6464,2733,256,65,155
36,2205,1478,43624,6698,3202,0,8292,2396,41588,6118,3500,256,86,155
37,2617,2036,38361,6208,2892,0,7293,2918,36978,5699,2993,338,64,155
38,808,2068,28505,4025,1473,0,6275,3369,28114,3871,872,224,63,155
39,760,106,28107,3896,1693,55,4082,884,27724,4007,1524,490,46,155
40,0,682,40630,5322,2661,143,3827,1047,39134,5358,2685,427,64,155
41,211,0,3315,762,584,91,4806,1,3223,698,668,135,34,155
42,0,1051,31878,4650,2008,62,4166,2081,31326,4717,2060,367,47,155
43,734,756,26948,4960,3010,819,4294,2257,27282,4814,2681,752,48,155
44,4340,403,50322,6261,3840,285,13106,2192,47401,5810,2916,489,81,155
45,1432,0,34629,4979,1774,44,8394,612,35794,4721,1150,167,48,155
46,1137,428,34645,6578,1536,0,8704,1088,33580,6548,1274,75,64,155
47,1481,1141,34082,5779,2214,0,7618,3611,34745,5424,1786,223,63,155
48,0,0,32005,4920,1308,793,3755,1119,31189,4428,1689,525,67,155
49,1308,458,1169,312,270,182,4147,1778,1212,227,46,280,25,155
50,0,0,49377,9103,2814,179,5768,1139,47938,8823,2303,358,66,155
51,1488,0,45328,6123,2408,768,7113,915,44764,6103,2521,655,66,155
52,2182,378,41981,5874,2756,58,5045,1609,40183,5416,2435,303,64,155
53,0,0,39774,6931,1686,122,2275,246,39166,6690,1647,194,47,155
54,1731,880,62731,9200,2874,5,6797,1876,61567,8987,2596,373,69,155
55,0,1637,41271,6026,1281,0,8254,3498,38812,5736,1987,331,87,155
56,671,674,11892,1981,1298,0,3357,1597,12659,1893,969,0,39,155
57,3190,1453,51166,7172,1940,598,8363,3185,54532,7162,2399,448,52,156
58,3265,247,47552,6774,3332,296,5936,1313,49216,7104,2604,225,66,156
59,0,2512,52096,7638,1972,0,4306,4198,49429,7237,2391,109,83,156
60,823,302,61269,8476,2962,332,5626,1330,60084,8125,3158,901,85,156
61,0,2236,49181,7923,3547,0,6377,4518,48574,7405,3456,244,67,156
62,1433,916,45121,7677,3032,247,10859,1864,43459,7183,2308,285,68,156
63,1629,1689,33800,5358,2156,233,10238,1981,33070,4960,2078,460,65,156
64,2858,947,49131,6776,2804,338,5469,1452,47451,6631,3252,262,84,156
65,996,0,39086,6966,2155,68,7445,417,35210,6436,2056,69,67,156
66,771,271,4352,853,77,171,5233,1077,4525,628,118,132,34,156
67,3149,1723,43557,7344,2195,0,9389,3365,42666,6951,1899,133,49,156
68,0,1325,33158,5204,1419,455,5339,2057,32575,4882,1408,495,64,156
69,3105,338,42626,6818,2887,288,4959,1581,44563,6574,2975,347,47,156
70,1155,312,53088,7968,2579,0,6874,1059,50794,7208,2204,424,84,156
