,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,2704,250,39943,5996,3023,235,4439,1174,34118,4472,2445,316,85,154
1,5964,2272,128740,16777,6091,0,5313,2971,94230,11599,3269,477,183,154
2,0,0,61067,7238,2848,155,3366,393,53723,6535,2836,343,91,154
3,2072,2043,34513,4865,2863,0,3971,3301,30395,4151,2156,512,68,154
4,857,0,1436,323,693,0,2505,371,1419,222,776,0,27,154
5,1086,300,92500,13684,4871,1327,4462,925,73815,10566,4017,835,104,154
6,1897,1102,95112,12788,1896,0,3760,2245,75628,10092,2411,427,175,154
7,3360,1963,48567,7108,2466,708,4774,2221,40411,6014,1699,803,90,154
8,0,489,40759,6531,2818,241,2420,1182,35112,5373,2831,429,71,154
9,259,867,40358,5767,1977,0,5281,1246,33378,4579,1338,84,86,154
10,1095,939,44732,5802,824,294,4678,1639,36112,4435,745,521,89,154
11,0,175,2982,402,433,333,2637,1236,1106,237,161,272,75,154
12,0,902,51208,6712,2515,135,2736,2032,45320,5924,1970,376,89,154
13,422,651,44554,6068,2675,0,3082,892,37544,5366,1622,302,89,154
14,0,494,41285,5175,2665,545,6816,1036,32871,4111,1789,510,98,154
15,1728,282,118002,15993,6185,0,3601,1353,92734,12407,4817,299,186,154
16,3378,1101,57911,8005,2348,1140,4382,2666,44869,6138,1837,632,149,154
17,1141,3330,5030,1313,1130,234,3956,5306,4511,1143,956,268,41,154
18,1762,0,2380,594,381,261,3420,0,1062,302,375,525,58,154
19,1548,729,47672,7310,2803,0,5221,1147,40852,5593,2614,429,97,154
20,1239,872,7526,1168,565,108,3626,1839,7422,967,515,314,42,154
21,1825,1311,26641,4013,2025,0,5009,2153,22169,3261,1308,303,76,154
22,1443,1168,39549,5401,1488,104,3336,2369,34611,4679,1123,159,65,154
23,0,177,20950,3754,713,222,1419,952,17919,2611,674,236,69,154
24,1216,479,41740,5632,1560,114,4308,975,34352,4515,1471,629,77,154
25,0,4,877,310,375,238,2873,496,1035,219,474,318,19,154
26,0,0,5146,988,196,259,3554,825,4737,694,206,199,42,154
27,3824,0,100801,15605,4790,496,4098,1095,78888,12095,3118,425,187,154
28,0,294,34234,5246,1539,327,2563,1395,27723,4438,1280,439,84,154
29,0,586,18360,2476,941,253,3214,1251,16299,2101,668,357,66,154
30,2515,252,38251,5477,2360,0,3090,1587,32212,4416,1870,337,76,154
31,1435,0,1573,371,736,225,4488,218,1048,180,697,225,38,154
32,1391,625,43678,5807,2432,442,2934,1718,36283,4846,1264,296,89,154
33,373,356,1608,341,413,243,4063,1015,1604,292,295,277,28,154
34,3469,778,155246,21706,5528,0,5509,1939,116167,15318,4233,590,202,154
35,0,258,49861,6251,2655,0,4024,1435,40293,4800,1468,222,147,154
36,7437,2372,18323,4510,4058,282,11059,3489,16654,4083,3551,438,61,154
37,0,0,48122,6630,2672,0,4396,1190,38356,5075,2125,466,120,154
38,0,843,47920,6874,1460,215,1594,926,38736,5744,1492,182,105,154
39,0,673,12826,1950,835,34,4287,1185,10880,1619,623,61,63,154
40,439,617,41653,6153,2185,0,4737,1281,34701,4760,1863,193,86,154
41,129,3,47602,7266,3106,111,2921,973,37871,5761,1939,457,87,155
42,1865,449,4492,556,861,0,4489,1471,1651,293,683,124,73,155
43,296,0,78704,10131,3404,318,4166,1041,64090,8463,2689,302,96,155
44,450,437,54238,7775,3366,385,3743,1648,42161,5967,1813,369,100,155
45,0,202,35672,4666,1757,25,2978,1122,30217,3894,1206,364,80,155
46,0,0,29353,3591,782,0,2998,1160,26349,3266,756,195,64,155
47,284,563,42990,5462,1985,0,3589,1494,34421,4392,1635,820,99,155
48,369,1203,46517,5740,1976,592,3651,2389,39507,5109,1874,405,79,155
49,148,182,2353,520,530,0,3355,1371,1143,192,224,217,64,155
50,0,1166,44980,6250,2297,676,2113,2083,37508,4808,1306,403,90,155
51,0,0,6538,1113,555,51,2645,595,6058,812,368,193,49,155
52,1921,755,99770,13020,3626,475,4771,2172,77594,10051,2891,424,178,155
53,1246,71,3592,852,658,184,4171,486,3419,734,554,291,36,155
54,755,271,39546,5160,1851,105,3732,1806,33892,4016,1376,641,72,155
55,3072,38,11003,1584,0,143,5158,354,10572,1214,135,219,46,155
56,0,0,29902,4192,2172,521,2087,1528,24871,3701,1954,413,77,155
57,0,2680,50521,6551,2392,92,4046,4263,39294,5492,2471,478,155,155
58,0,1031,51809,6682,2858,379,2556,2827,41074,5004,2025,594,83,155
59,1821,471,3450,492,476,0,5056,1526,3221,404,267,0,37,155
60,2311,2299,52403,5959,2746,332,4200,3589,42968,4782,1444,293,131,155
61,0,667,22054,2956,1262,371,1634,1706,18811,2440,594,424,69,155
62,2978,223,51901,6751,2019,0,5208,1042,48340,6332,1465,295,69,155
63,955,31,46973,6549,3839,10,5103,1335,38481,5669,2238,472,110,155
64,0,1871,102941,12020,3853,0,3970,3569,76728,9232,3074,454,188,155
65,0,1042,4583,1040,1520,308,2875,2012,4002,985,1229,331,43,155
66,2184,1004,44321,5591,1845,0,4996,2132,35578,4789,1466,554,92,155
67,0,0,7169,1061,621,122,1341,528,6942,1150,387,384,42,155
68,972,841,59712,8142,4282,99,4740,1208,48875,6352,2845,419,124,155
69,1504,287,63317,8158,1756,209,4331,1489,55634,7279,1459,795,93,155
70,888,617,1597,620,630,60,3331,1273,1463,469,556,180,29,155
71,0,844,18898,2152,879,126,789,1600,18066,2138,691,326,56,155
72,0,480,7350,1337,233,214,4110,1155,6621,1146,310,235,48,155
73,0,19,38400,5689,2578,125,2404,1041,32865,5017,2104,209,69,155
74,357,2358,80774,12369,4941,513,3520,4513,67309,10229,4091,695,174,155
75,0,176,5301,817,282,0,15,528,4901,655,159,79,43,155
76,0,0,10264,2026,518,63,2486,532,9015,1747,442,224,55,155
77,965,2150,37780,5494,2992,0,2617,2071,32186,4427,2858,306,83,155
78,0,436,25136,3445,1500,359,2264,1692,23003,2908,1801,168,64,155
79,0,1321,42771,6013,1533,302,4126,1736,34580,4774,1556,356,85,155
80,0,769,69995,9829,3655,262,2107,1305,56538,7535,1994,298,155,155
81,0,0,52026,6552,3626,211,2565,1234,41398,4715,2385,593,161,155
82,0,433,4525,796,362,52,3428,1508,4647,575,394,181,36,155
83,311,431,40358,6302,3417,0,3254,1582,33944,5033,1923,57,107,155
84,0,327,5255,842,668,0,5181,885,4573,729,340,23,44,155
85,0,473,94076,15619,3361,0,5142,1398,74505,12176,3501,292,158,155
86,1165,0,49020,5947,1782,155,5623,1024,40881,4994,1492,313,114,155
87,0,495,42319,6423,3044,146,2470,1937,35805,5381,2090,925,86,155
88,1834,220,15286,2248,833,243,5879,1218,12622,1764,816,254,63,155
89,1362,1190,2716,435,333,45,4039,2086,2407,300,109,187,37,155
90,3046,796,34958,3957,1493,72,4256,1602,30957,3367,1492,194,74,155
91,504,0,3937,834,482,49,2750,399,3652,531,401,183,38,155
